count,year,community_area,primary_type
113,2012,49,24
682,2012,49,26
16,2013,49,01A
46,2013,49,02
437,2013,49,03
161,2013,49,04A
204,2013,49,04B
555,2013,49,05
1370,2013,49,06
307,2013,49,07
448,2013,49,08A
1374,2013,49,08B
10,2013,49,09
30,2013,49,10
227,2013,49,11
1,2013,49,12
5,2013,49,13
902,2013,49,14
128,2013,49,15
105,2013,49,16
19,2013,49,17
979,2013,49,18
22,2013,49,19
33,2013,49,20
1,2013,49,22
86,2013,49,24
685,2013,49,26
13,2014,49,01A
39,2014,49,02
333,2014,49,03
150,2014,49,04A
192,2014,49,04B
441,2014,49,05
1213,2014,49,06
220,2014,49,07
414,2014,49,08A
1255,2014,49,08B
10,2014,49,09
31,2014,49,10
274,2014,49,11
2,2014,49,13
866,2014,49,14
161,2014,49,15
74,2014,49,16
21,2014,49,17
778,2014,49,18
18,2014,49,19
32,2014,49,20
3,2014,49,22
130,2014,49,24
696,2014,49,26
18,2015,49,01A
39,2015,49,02
267,2015,49,03
150,2015,49,04A
227,2015,49,04B
477,2015,49,05
967,2015,49,06
243,2015,49,07
405,2015,49,08A
1208,2015,49,08B
13,2015,49,09
34,2015,49,10
280,2015,49,11
1,2015,49,13
793,2015,49,14
157,2015,49,15
47,2015,49,16
15,2015,49,17
509,2015,49,18
11,2015,49,19
41,2015,49,20
4,2015,49,22
89,2015,49,24
619,2015,49,26
32,2016,49,01A
52,2016,49,02
352,2016,49,03
201,2016,49,04A
279,2016,49,04B
455,2016,49,05
988,2016,49,06
264,2016,49,07
407,2016,49,08A
1218,2016,49,08B
24,2016,49,09
38,2016,49,10
220,2016,49,11
2,2016,49,13
878,2016,49,14
139,2016,49,15
21,2016,49,16
21,2016,49,17
369,2016,49,18
5,2016,49,19
57,2016,49,20
1,2016,49,22
77,2016,49,24
730,2016,49,26
1,2007,50,01A
9,2007,50,02
74,2007,50,03
31,2007,50,04A
63,2007,50,04B
100,2007,50,05
299,2007,50,06
95,2007,50,07
167,2007,50,08A
396,2007,50,08B
2,2007,50,09
10,2007,50,10
30,2007,50,11
267,2007,50,14
20,2007,50,15
5,2007,50,17
116,2007,50,18
6,2007,50,19
12,2007,50,20
1,2007,50,22
11,2007,50,24
235,2007,50,26
6,2008,50,02
50,2008,50,03
33,2008,50,04A
58,2008,50,04B
61,2008,50,05
272,2008,50,06
81,2008,50,07
157,2008,50,08A
332,2008,50,08B
5,2008,50,09
14,2008,50,10
45,2008,50,11
241,2008,50,14
20,2008,50,15
6,2008,50,17
88,2008,50,18
2,2008,50,19
7,2008,50,20
1,2008,50,22
9,2008,50,24
214,2008,50,26
2,2009,50,01A
5,2009,50,02
36,2009,50,03
23,2009,50,04A
48,2009,50,04B
88,2009,50,05
248,2009,50,06
59,2009,50,07
146,2009,50,08A
299,2009,50,08B
2,2009,50,09
11,2009,50,10
38,2009,50,11
168,2009,50,14
18,2009,50,15
3,2009,50,17
93,2009,50,18
1,2009,50,19
5,2009,50,20
9,2009,50,24
185,2009,50,26
6,2010,50,02
34,2010,50,03
25,2010,50,04A
28,2010,50,04B
101,2010,50,05
209,2010,50,06
76,2010,50,07
118,2010,50,08A
293,2010,50,08B
1,2010,50,09
9,2010,50,10
46,2010,50,11
153,2010,50,14
12,2010,50,15
2,2010,50,17
56,2010,50,18
4,2010,50,19
10,2010,50,20
19,2010,50,24
171,2010,50,26
3,2011,50,01A
5,2011,50,02
34,2011,50,03
31,2011,50,04A
22,2011,50,04B
89,2011,50,05
211,2011,50,06
65,2011,50,07
101,2011,50,08A
231,2011,50,08B
1,2011,50,09
13,2011,50,10
44,2011,50,11
127,2011,50,14
13,2011,50,15
43,2011,50,18
3,2011,50,20
1,2011,50,22
11,2011,50,24
143,2011,50,26
4,2012,50,01A
7,2012,50,02
35,2012,50,03
20,2012,50,04A
28,2012,50,04B
70,2012,50,05
207,2012,50,06
75,2012,50,07
94,2012,50,08A
230,2012,50,08B
1,2012,50,09
7,2012,50,10
48,2012,50,11
153,2012,50,14
24,2012,50,15
1,2012,50,16
11,2012,50,17
71,2012,50,18
2,2012,50,19
9,2012,50,20
1,2012,50,22
14,2012,50,24
149,2012,50,26
6,2013,50,02
41,2013,50,03
16,2013,50,04A
20,2013,50,04B
54,2013,50,05
251,2013,50,06
47,2013,50,07
76,2013,50,08A
220,2013,50,08B
1,2013,50,09
7,2013,50,10
46,2013,50,11
115,2013,50,14
21,2013,50,15
1,2013,50,16
5,2013,50,17
47,2013,50,18
2,2013,50,19
4,2013,50,20
18,2013,50,24
148,2013,50,26
1,2014,50,01A
6,2014,50,02
35,2014,50,03
26,2014,50,04A
28,2014,50,04B
44,2014,50,05
303,2014,50,06
33,2014,50,07
106,2014,50,08A
205,2014,50,08B
1,2014,50,09
9,2014,50,10
61,2014,50,11
129,2014,50,14
20,2014,50,15
8,2014,50,17
43,2014,50,18
9,2014,50,20
19,2014,50,24
131,2014,50,26
3,2015,50,02
20,2015,50,03
20,2015,50,04A
26,2015,50,04B
32,2015,50,05
233,2015,50,06
36,2015,50,07
73,2015,50,08A
191,2015,50,08B
3,2015,50,09
11,2015,50,10
50,2015,50,11
117,2015,50,14
15,2015,50,15
3,2015,50,17
46,2015,50,18
4,2015,50,20
15,2015,50,24
147,2015,50,26
2,2016,50,01A
8,2016,50,02
40,2016,50,03
23,2016,50,04A
30,2016,50,04B
50,2016,50,05
261,2016,50,06
45,2016,50,07
87,2016,50,08A
206,2016,50,08B
2,2016,50,09
11,2016,50,10
59,2016,50,11
160,2016,50,14
14,2016,50,15
6,2016,50,17
31,2016,50,18
1,2016,50,19
11,2016,50,20
13,2016,50,24
137,2016,50,26
4,2007,51,01A
14,2007,51,02
92,2007,51,03
50,2007,51,04A
67,2007,51,04B
202,2007,51,05
435,2007,51,06
111,2007,51,07
171,2007,51,08A
445,2007,51,08B
18,2007,51,09
20,2007,51,10
80,2007,51,11
1,2007,51,12
406,2007,51,14
37,2007,51,15
1,2007,51,16
14,2007,51,17
200,2007,51,18
8,2007,51,19
17,2007,51,20
12,2007,51,22
22,2007,51,24
311,2007,51,26
4,2008,51,01A
4,2008,51,02
103,2008,51,03
58,2008,51,04A
59,2008,51,04B
255,2008,51,05
432,2008,51,06
125,2008,51,07
161,2008,51,08A
390,2008,51,08B
2,2008,51,09
23,2008,51,10
86,2008,51,11
1,2008,51,12
441,2008,51,14
39,2008,51,15
10,2008,51,17
170,2008,51,18
6,2008,51,19
16,2008,51,20
2,2008,51,22
9,2008,51,24
298,2008,51,26
6,2009,51,01A
5,2009,51,02
90,2009,51,03
69,2009,51,04A
68,2009,51,04B
238,2009,51,05
497,2009,51,06
103,2009,51,07
119,2009,51,08A
357,2009,51,08B
4,2009,51,09
23,2009,51,10
69,2009,51,11
412,2009,51,14
35,2009,51,15
1,2009,51,16
4,2009,51,17
170,2009,51,18
2,2009,51,19
11,2009,51,20
2,2009,51,22
17,2009,51,24
275,2009,51,26
2,2010,51,01A
15,2010,51,02
96,2010,51,03
63,2010,51,04A
67,2010,51,04B
242,2010,51,05
457,2010,51,06
142,2010,51,07
153,2010,51,08A
425,2010,51,08B
1,2010,51,09
21,2010,51,10
67,2010,51,11
1,2010,51,12
1,2010,51,13
374,2010,51,14
20,2010,51,15
5,2010,51,17
170,2010,51,18
3,2010,51,19
15,2010,51,20
2,2010,51,22
16,2010,51,24
264,2010,51,26
3,2011,51,01A
12,2011,51,02
97,2011,51,03
60,2011,51,04A
63,2011,51,04B
175,2011,51,05
468,2011,51,06
124,2011,51,07
150,2011,51,08A
414,2011,51,08B
5,2011,51,09
13,2011,51,10
66,2011,51,11
298,2011,51,14
44,2011,51,15
3,2011,51,17
188,2011,51,18
5,2011,51,19
11,2011,51,20
5,2011,51,22
28,2011,51,24
278,2011,51,26
10,2012,51,01A
16,2012,51,02
83,2012,51,03
64,2012,51,04A
50,2012,51,04B
162,2012,51,05
412,2012,51,06
85,2012,51,07
148,2012,51,08A
412,2012,51,08B
1,2012,51,09
18,2012,51,10
43,2012,51,11
1,2012,51,13
351,2012,51,14
45,2012,51,15
1,2012,51,16
2,2012,51,17
124,2012,51,18
2,2012,51,19
12,2012,51,20
7,2012,51,22
21,2012,51,24
222,2012,51,26
4,2013,51,01A
10,2013,51,02
81,2013,51,03
50,2013,51,04A
55,2013,51,04B
167,2013,51,05
478,2013,51,06
76,2013,51,07
120,2013,51,08A
355,2013,51,08B
4,2013,51,09
12,2013,51,10
65,2013,51,11
1,2013,51,12
1,2013,51,13
281,2013,51,14
26,2013,51,15
7,2013,51,17
125,2013,51,18
1,2013,51,19
8,2013,51,20
3,2013,51,22
21,2013,51,24
236,2013,51,26
5,2014,51,01A
12,2014,51,02
83,2014,51,03
39,2014,51,04A
56,2014,51,04B
132,2014,51,05
475,2014,51,06
85,2014,51,07
105,2014,51,08A
312,2014,51,08B
3,2014,51,09
10,2014,51,10
92,2014,51,11
2,2014,51,12
254,2014,51,14
46,2014,51,15
2,2014,51,16
11,2014,51,17
191,2014,51,18
3,2014,51,19
10,2014,51,20
39,2014,51,24
285,2014,51,26
1,2015,51,01A
15,2015,51,02
60,2015,51,03
55,2015,51,04A
34,2015,51,04B
111,2015,51,05
390,2015,51,06
60,2015,51,07
125,2015,51,08A
328,2015,51,08B
3,2015,51,09
10,2015,51,10
96,2015,51,11
198,2015,51,14
33,2015,51,15
2,2015,51,16
6,2015,51,17
101,2015,51,18
15,2015,51,20
2,2015,51,22
29,2015,51,24
246,2015,51,26
3,2016,51,01A
5,2016,51,02
65,2016,51,03
53,2016,51,04A
53,2016,51,04B
73,2016,51,05
395,2016,51,06
80,2016,51,07
135,2016,51,08A
299,2016,51,08B
5,2016,51,09
19,2016,51,10
88,2016,51,11
252,2016,51,14
27,2016,51,15
6,2016,51,17
57,2016,51,18
18,2016,51,20
2,2016,51,22
18,2016,51,24
222,2016,51,26
1,2007,52,01A
5,2007,52,02
48,2007,52,03
27,2007,52,04A
41,2007,52,04B
158,2007,52,05
272,2007,52,06
89,2007,52,07
137,2007,52,08A
317,2007,52,08B
3,2007,52,09
18,2007,52,10
39,2007,52,11
1,2007,52,12
427,2007,52,14
39,2007,52,15
15,2007,52,17
188,2007,52,18
1,2007,52,19
15,2007,52,20
11,2007,52,22
20,2007,52,24
225,2007,52,26
3,2008,52,01A
8,2008,52,02
36,2008,52,03
29,2008,52,04A
53,2008,52,04B
192,2008,52,05
317,2008,52,06
98,2008,52,07
159,2008,52,08A
376,2008,52,08B
3,2008,52,09
11,2008,52,10
43,2008,52,11
1,2008,52,12
1,2008,52,13
413,2008,52,14
17,2008,52,15
2,2008,52,16
10,2008,52,17
131,2008,52,18
1,2008,52,19
17,2008,52,20
6,2008,52,22
21,2008,52,24
225,2008,52,26
3,2009,52,01A
9,2009,52,02
35,2009,52,03
48,2009,52,04A
44,2009,52,04B
218,2009,52,05
298,2009,52,06
74,2009,52,07
109,2009,52,08A
287,2009,52,08B
7,2009,52,09
5,2009,52,10
43,2009,52,11
1,2009,52,13
479,2009,52,14
25,2009,52,15
10,2009,52,17
163,2009,52,18
8,2009,52,20
4,2009,52,22
30,2009,52,24
191,2009,52,26
8,2010,52,02
33,2010,52,03
42,2010,52,04A
37,2010,52,04B
199,2010,52,05
259,2010,52,06
100,2010,52,07
110,2010,52,08A
284,2010,52,08B
9,2010,52,10
30,2010,52,11
373,2010,52,14
16,2010,52,15
1,2010,52,16
8,2010,52,17
124,2010,52,18
12,2010,52,20
4,2010,52,22
28,2010,52,24
176,2010,52,26
10,2011,52,02
20,2011,52,03
41,2011,52,04A
46,2011,52,04B
179,2011,52,05
260,2011,52,06
74,2011,52,07
96,2011,52,08A
302,2011,52,08B
1,2011,52,09
12,2011,52,10
49,2011,52,11
354,2011,52,14
27,2011,52,15
4,2011,52,17
187,2011,52,18
9,2011,52,20
30,2011,52,24
169,2011,52,26
13,2012,52,02
28,2012,52,03
53,2012,52,04A
29,2012,52,04B
135,2012,52,05
271,2012,52,06
97,2012,52,07
105,2012,52,08A
283,2012,52,08B
6,2012,52,09
11,2012,52,10
44,2012,52,11
1,2012,52,12
1,2012,52,13
338,2012,52,14
14,2012,52,15
7,2012,52,17
110,2012,52,18
6,2012,52,20
7,2012,52,22
27,2012,52,24
159,2012,52,26
1,2013,52,01A
9,2013,52,02
27,2013,52,03
20,2013,52,04A
23,2013,52,04B
85,2013,52,05
261,2013,52,06
74,2013,52,07
82,2013,52,08A
234,2013,52,08B
3,2013,52,09
8,2013,52,10
39,2013,52,11
250,2013,52,14
21,2013,52,15
8,2013,52,17
139,2013,52,18
21,2013,52,20
5,2013,52,22
37,2013,52,24
151,2013,52,26
2,2014,52,01A
7,2014,52,02
18,2014,52,03
30,2014,52,04A
30,2014,52,04B
89,2014,52,05
230,2014,52,06
43,2014,52,07
69,2014,52,08A
216,2014,52,08B
3,2014,52,09
4,2014,52,10
51,2014,52,11
1,2014,52,12
227,2014,52,14
15,2014,52,15
12,2014,52,17
148,2014,52,18
8,2014,52,20
2,2014,52,22
29,2014,52,24
152,2014,52,26
1,2015,52,01A
7,2015,52,02
31,2015,52,03
38,2015,52,04A
31,2015,52,04B
62,2015,52,05
180,2015,52,06
30,2015,52,07
83,2015,52,08A
228,2015,52,08B
6,2015,52,09
8,2015,52,10
53,2015,52,11
230,2015,52,14
24,2015,52,15
7,2015,52,17
113,2015,52,18
10,2015,52,20
6,2015,52,22
28,2015,52,24
140,2015,52,26
2,2016,52,01A
3,2016,52,02
23,2016,52,03
32,2016,52,04A
37,2016,52,04B
65,2016,52,05
217,2016,52,06
51,2016,52,07
88,2016,52,08A
258,2016,52,08B
4,2016,52,09
6,2016,52,10
67,2016,52,11
223,2016,52,14
21,2016,52,15
10,2016,52,17
46,2016,52,18
24,2016,52,20
1,2016,52,22
16,2016,52,24
130,2016,52,26
16,2007,53,01A
26,2007,53,02
254,2007,53,03
159,2007,53,04A
262,2007,53,04B
552,2007,53,05
943,2007,53,06
371,2007,53,07
408,2007,53,08A
1400,2007,53,08B
17,2007,53,09
19,2007,53,10
103,2007,53,11
2,2007,53,13
1120,2007,53,14
129,2007,53,15
121,2007,53,16
26,2007,53,17
1245,2007,53,18
17,2007,53,19
49,2007,53,20
9,2007,53,22
34,2007,53,24
761,2007,53,26
12,2008,53,01A
49,2008,53,02
256,2008,53,03
177,2008,53,04A
272,2008,53,04B
642,2008,53,05
1046,2008,53,06
318,2008,53,07
375,2008,53,08A
1252,2008,53,08B
10,2008,53,09
31,2008,53,10
120,2008,53,11
1,2008,53,13
1071,2008,53,14
102,2008,53,15
57,2008,53,16
17,2008,53,17
606,2008,53,18
14,2008,53,19
38,2008,53,20
5,2008,53,22
26,2008,53,24
641,2008,53,26
8,2009,53,01A
43,2009,53,02
241,2009,53,03
143,2009,53,04A
244,2009,53,04B
614,2009,53,05
952,2009,53,06
330,2009,53,07
339,2009,53,08A
1212,2009,53,08B
13,2009,53,09
21,2009,53,10
117,2009,53,11
918,2009,53,14
110,2009,53,15
32,2009,53,16
26,2009,53,17
648,2009,53,18
15,2009,53,19
18,2009,53,20
5,2009,53,22
35,2009,53,24
669,2009,53,26
14,2010,53,01A
35,2010,53,02
297,2010,53,03
127,2010,53,04A
197,2010,53,04B
515,2010,53,05
781,2010,53,06
348,2010,53,07
335,2010,53,08A
1065,2010,53,08B
11,2010,53,09
24,2010,53,10
120,2010,53,11
1,2010,53,12
1,2010,53,13
717,2010,53,14
100,2010,53,15
34,2010,53,16
20,2010,53,17
618,2010,53,18
9,2010,53,19
22,2010,53,20
3,2010,53,22
59,2010,53,24
523,2010,53,26
8,2011,53,01A
44,2011,53,02
262,2011,53,03
152,2011,53,04A
188,2011,53,04B
524,2011,53,05
726,2011,53,06
396,2011,53,07
317,2011,53,08A
945,2011,53,08B
16,2011,53,09
29,2011,53,10
124,2011,53,11
2,2011,53,13
667,2011,53,14
141,2011,53,15
25,2011,53,16
12,2011,53,17
719,2011,53,18
10,2011,53,19
31,2011,53,20
3,2011,53,22
54,2011,53,24
511,2011,53,26
15,2012,53,01A
33,2012,53,02
201,2012,53,03
122,2012,53,04A
183,2012,53,04B
455,2012,53,05
858,2012,53,06
288,2012,53,07
297,2012,53,08A
911,2012,53,08B
12,2012,53,09
13,2012,53,10
111,2012,53,11
2,2012,53,13
759,2012,53,14
137,2012,53,15
55,2012,53,16
20,2012,53,17
712,2012,53,18
6,2012,53,19
12,2012,53,20
6,2012,53,22
59,2012,53,24
478,2012,53,26
19,2013,53,01A
21,2013,53,02
164,2013,53,03
123,2013,53,04A
168,2013,53,04B
432,2013,53,05
732,2013,53,06
213,2013,53,07
258,2013,53,08A
903,2013,53,08B
7,2013,53,09
17,2013,53,10
96,2013,53,11
1,2013,53,13
594,2013,53,14
124,2013,53,15
70,2013,53,16
14,2013,53,17
608,2013,53,18
7,2013,53,19
25,2013,53,20
3,2013,53,22
57,2013,53,24
494,2013,53,26
7,2014,53,01A
25,2014,53,02
171,2014,53,03
98,2014,53,04A
152,2014,53,04B
300,2014,53,05
663,2014,53,06
139,2014,53,07
242,2014,53,08A
762,2014,53,08B
7,2014,53,09
10,2014,53,10
152,2014,53,11
1,2014,53,12
515,2014,53,14
115,2014,53,15
29,2014,53,16
17,2014,53,17
433,2014,53,18
3,2014,53,19
33,2014,53,20
4,2014,53,22
77,2014,53,24
410,2014,53,26
15,2015,53,01A
19,2015,53,02
145,2015,53,03
88,2015,53,04A
133,2015,53,04B
221,2015,53,05
603,2015,53,06
132,2015,53,07
228,2015,53,08A
738,2015,53,08B
10,2015,53,09
17,2015,53,10
140,2015,53,11
1,2015,53,12
2,2015,53,13
554,2015,53,14
122,2015,53,15
13,2015,53,16
12,2015,53,17
299,2015,53,18
28,2015,53,20
1,2015,53,22
67,2015,53,24
410,2015,53,26
10,2016,53,01A
31,2016,53,02
147,2016,53,03
103,2016,53,04A
168,2016,53,04B
224,2016,53,05
493,2016,53,06
161,2016,53,07
243,2016,53,08A
693,2016,53,08B
18,2016,53,09
11,2016,53,10
157,2016,53,11
1,2016,53,12
1,2016,53,13
597,2016,53,14
117,2016,53,15
8,2016,53,16
14,2016,53,17
162,2016,53,18
44,2016,53,20
3,2016,53,22
35,2016,53,24
418,2016,53,26
3,2007,54,01A
8,2007,54,02
91,2007,54,03
39,2007,54,04A
57,2007,54,04B
72,2007,54,05
155,2007,54,06
60,2007,54,07
123,2007,54,08A
336,2007,54,08B
2,2007,54,09
2,2007,54,10
10,2007,54,11
216,2007,54,14
24,2007,54,15
6,2007,54,17
165,2007,54,18
2,2007,54,19
10,2007,54,20
2,2007,54,22
1,2007,54,24
144,2007,54,26
5,2008,54,01A
11,2008,54,02
63,2008,54,03
34,2008,54,04A
65,2008,54,04B
58,2008,54,05
164,2008,54,06
45,2008,54,07
102,2008,54,08A
312,2008,54,08B
5,2008,54,09
2,2008,54,10
17,2008,54,11
220,2008,54,14
25,2008,54,15
5,2008,54,17
137,2008,54,18
3,2008,54,19
3,2008,54,20
11,2008,54,24
110,2008,54,26
2,2009,54,01A
3,2009,54,02
65,2009,54,03
40,2009,54,04A
81,2009,54,04B
110,2009,54,05
120,2009,54,06
34,2009,54,07
87,2009,54,08A
349,2009,54,08B
2,2009,54,09
4,2009,54,10
15,2009,54,11
189,2009,54,14
23,2009,54,15
5,2009,54,17
103,2009,54,18
6,2009,54,19
9,2009,54,20
1,2009,54,22
8,2009,54,24
146,2009,54,26
2,2010,54,01A
9,2010,54,02
62,2010,54,03
34,2010,54,04A
59,2010,54,04B
85,2010,54,05
120,2010,54,06
45,2010,54,07
114,2010,54,08A
346,2010,54,08B
1,2010,54,09
1,2010,54,10
20,2010,54,11
164,2010,54,14
27,2010,54,15
6,2010,54,17
127,2010,54,18
3,2010,54,19
8,2010,54,20
14,2010,54,24
149,2010,54,26
5,2011,54,01A
13,2011,54,02
63,2011,54,03
35,2011,54,04A
51,2011,54,04B
104,2011,54,05
179,2011,54,06
51,2011,54,07
148,2011,54,08A
394,2011,54,08B
2,2011,54,10
16,2011,54,11
1,2011,54,12
184,2011,54,14
26,2011,54,15
3,2011,54,17
77,2011,54,18
7,2011,54,20
2,2011,54,22
18,2011,54,24
151,2011,54,26
3,2012,54,01A
14,2012,54,02
40,2012,54,03
51,2012,54,04A
71,2012,54,04B
80,2012,54,05
175,2012,54,06
47,2012,54,07
142,2012,54,08A
406,2012,54,08B
4,2012,54,09
2,2012,54,10
20,2012,54,11
208,2012,54,14
27,2012,54,15
13,2012,54,17
98,2012,54,18
5,2012,54,19
5,2012,54,20
1,2012,54,22
5,2012,54,24
169,2012,54,26
2,2013,54,01A
9,2013,54,02
50,2013,54,03
37,2013,54,04A
44,2013,54,04B
57,2013,54,05
181,2013,54,06
40,2013,54,07
105,2013,54,08A
418,2013,54,08B
3,2013,54,09
15,2013,54,11
204,2013,54,14
16,2013,54,15
8,2013,54,17
78,2013,54,18
2,2013,54,19
9,2013,54,20
14,2013,54,24
201,2013,54,26
3,2014,54,01A
6,2014,54,02
37,2014,54,03
42,2014,54,04A
59,2014,54,04B
54,2014,54,05
162,2014,54,06
35,2014,54,07
93,2014,54,08A
356,2014,54,08B
2,2014,54,09
2,2014,54,10
31,2014,54,11
172,2014,54,14
40,2014,54,15
6,2014,54,17
96,2014,54,18
6,2014,54,20
3,2014,54,22
22,2014,54,24
154,2014,54,26
3,2015,54,01A
4,2015,54,02
42,2015,54,03
39,2015,54,04A
53,2015,54,04B
63,2015,54,05
125,2015,54,06
47,2015,54,07
105,2015,54,08A
272,2015,54,08B
2,2015,54,09
2,2015,54,10
20,2015,54,11
154,2015,54,14
29,2015,54,15
4,2015,54,17
65,2015,54,18
9,2015,54,20
1,2015,54,22
7,2015,54,24
140,2015,54,26
5,2016,54,01A
12,2016,54,02
42,2016,54,03
44,2016,54,04A
71,2016,54,04B
71,2016,54,05
127,2016,54,06
40,2016,54,07
104,2016,54,08A
305,2016,54,08B
3,2016,54,09
4,2016,54,10
36,2016,54,11
168,2016,54,14
39,2016,54,15
10,2016,54,17
32,2016,54,18
13,2016,54,20
10,2016,54,24
130,2016,54,26
2,2007,55,01A
3,2007,55,02
17,2007,55,03
16,2007,55,04A
21,2007,55,04B
64,2007,55,05
169,2007,55,06
40,2007,55,07
37,2007,55,08A
120,2007,55,08B
4,2007,55,09
6,2007,55,10
24,2007,55,11
1,2007,55,12
145,2007,55,14
3,2007,55,15
5,2007,55,17
60,2007,55,18
8,2007,55,20
5,2007,55,24
108,2007,55,26
2,2008,55,01A
2,2008,55,02
23,2008,55,03
13,2008,55,04A
20,2008,55,04B
53,2008,55,05
190,2008,55,06
31,2008,55,07
48,2008,55,08A
149,2008,55,08B
2,2008,55,09
6,2008,55,10
34,2008,55,11
1,2008,55,13
184,2008,55,14
2,2008,55,15
4,2008,55,17
96,2008,55,18
5,2008,55,20
3,2008,55,22
2,2008,55,24
101,2008,55,26
6,2009,55,02
9,2009,55,03
18,2009,55,04A
9,2009,55,04B
77,2009,55,05
175,2009,55,06
31,2009,55,07
50,2009,55,08A
122,2009,55,08B
1,2009,55,09
6,2009,55,10
15,2009,55,11
139,2009,55,14
9,2009,55,15
2,2009,55,17
60,2009,55,18
3,2009,55,19
1,2009,55,22
86,2009,55,26
6,2010,55,02
8,2010,55,03
11,2010,55,04A
22,2010,55,04B
86,2010,55,05
136,2010,55,06
41,2010,55,07
49,2010,55,08A
118,2010,55,08B
1,2010,55,09
4,2010,55,10
19,2010,55,11
3,2010,55,13
113,2010,55,14
8,2010,55,15
3,2010,55,17
48,2010,55,18
1,2010,55,19
4,2010,55,20
2,2010,55,22
10,2010,55,24
72,2010,55,26
1,2011,55,01A
3,2011,55,02
10,2011,55,03
18,2011,55,04A
15,2011,55,04B
72,2011,55,05
197,2011,55,06
40,2011,55,07
56,2011,55,08A
102,2011,55,08B
4,2011,55,09
1,2011,55,10
26,2011,55,11
122,2011,55,14
8,2011,55,15
5,2011,55,17
46,2011,55,18
4,2011,55,20
5,2011,55,22
11,2011,55,24
76,2011,55,26
1,2012,55,01A
5,2012,55,02
11,2012,55,03
13,2012,55,04A
12,2012,55,04B
51,2012,55,05
143,2012,55,06
26,2012,55,07
43,2012,55,08A
140,2012,55,08B
3,2012,55,10
24,2012,55,11
123,2012,55,14
9,2012,55,15
2,2012,55,17
38,2012,55,18
2,2012,55,20
3,2012,55,22
11,2012,55,24
79,2012,55,26
1,2013,55,01A
3,2013,55,02
9,2013,55,03
11,2013,55,04A
10,2013,55,04B
36,2013,55,05
160,2013,55,06
42,2013,55,07
35,2013,55,08A
115,2013,55,08B
1,2013,55,09
6,2013,55,10
26,2013,55,11
103,2013,55,14
6,2013,55,15
3,2013,55,17
46,2013,55,18
3,2013,55,22
8,2013,55,24
90,2013,55,26
2,2014,55,02
7,2014,55,03
14,2014,55,04A
11,2014,55,04B
36,2014,55,05
153,2014,55,06
13,2014,55,07
42,2014,55,08A
101,2014,55,08B
2,2014,55,09
3,2014,55,10
41,2014,55,11
69,2014,55,14
7,2014,55,15
1,2014,55,17
30,2014,55,18
2,2014,55,20
1,2014,55,22
10,2014,55,24
81,2014,55,26
2,2015,55,02
11,2015,55,03
10,2015,55,04A
15,2015,55,04B
21,2015,55,05
107,2015,55,06
12,2015,55,07
33,2015,55,08A
92,2015,55,08B
2,2015,55,10
51,2015,55,11
62,2015,55,14
2,2015,55,15
3,2015,55,17
19,2015,55,18
5,2015,55,20
1,2015,55,22
9,2015,55,24
56,2015,55,26
2,2016,55,02
6,2016,55,03
18,2016,55,04A
16,2016,55,04B
34,2016,55,05
112,2016,55,06
17,2016,55,07
40,2016,55,08A
127,2016,55,08B
1,2016,55,09
1,2016,55,10
46,2016,55,11
85,2016,55,14
4,2016,55,15
3,2016,55,17
8,2016,55,18
7,2016,55,20
4,2016,55,24
53,2016,55,26
13,2007,56,02
85,2007,56,03
31,2007,56,04A
62,2007,56,04B
200,2007,56,05
793,2007,56,06
178,2007,56,07
166,2007,56,08A
472,2007,56,08B
6,2007,56,09
24,2007,56,10
154,2007,56,11
1,2007,56,13
600,2007,56,14
87,2007,56,15
504,2007,56,16
21,2007,56,17
202,2007,56,18
1,2007,56,19
18,2007,56,20
6,2007,56,22
24,2007,56,24
343,2007,56,26
5,2008,56,01A
8,2008,56,02
100,2008,56,03
45,2008,56,04A
78,2008,56,04B
191,2008,56,05
729,2008,56,06
161,2008,56,07
171,2008,56,08A
432,2008,56,08B
1,2008,56,09
18,2008,56,10
185,2008,56,11
1,2008,56,13
653,2008,56,14
36,2008,56,15
190,2008,56,16
19,2008,56,17
215,2008,56,18
5,2008,56,19
14,2008,56,20
6,2008,56,22
23,2008,56,24
372,2008,56,26
3,2009,56,01A
7,2009,56,02
65,2009,56,03
37,2009,56,04A
53,2009,56,04B
205,2009,56,05
618,2009,56,06
120,2009,56,07
142,2009,56,08A
426,2009,56,08B
6,2009,56,09
25,2009,56,10
136,2009,56,11
1,2009,56,12
593,2009,56,14
21,2009,56,15
255,2009,56,16
21,2009,56,17
194,2009,56,18
4,2009,56,19
4,2009,56,20
4,2009,56,22
11,2009,56,24
327,2009,56,26
1,2010,56,01A
6,2010,56,02
46,2010,56,03
29,2010,56,04A
47,2010,56,04B
181,2010,56,05
484,2010,56,06
141,2010,56,07
113,2010,56,08A
326,2010,56,08B
6,2010,56,09
12,2010,56,10
135,2010,56,11
1,2010,56,12
386,2010,56,14
14,2010,56,15
124,2010,56,16
10,2010,56,17
232,2010,56,18
1,2010,56,19
8,2010,56,20
9,2010,56,22
18,2010,56,24
258,2010,56,26
7,2011,56,02
38,2011,56,03
22,2011,56,04A
31,2011,56,04B
285,2011,56,05
518,2011,56,06
101,2011,56,07
103,2011,56,08A
276,2011,56,08B
4,2011,56,09
20,2011,56,10
131,2011,56,11
1,2011,56,12
