count,month,year,community_area,primary_type
3,11,2015,7,02
8,11,2015,7,03
3,11,2015,7,04A
3,11,2015,7,04B
27,11,2015,7,05
172,11,2015,7,06
3,11,2015,7,07
6,11,2015,7,08A
24,11,2015,7,08B
1,11,2015,7,10
22,11,2015,7,11
46,11,2015,7,14
1,11,2015,7,15
1,11,2015,7,17
2,11,2015,7,18
14,11,2015,7,26
6,11,2015,8,02
15,11,2015,8,03
4,11,2015,8,04A
11,11,2015,8,04B
16,11,2015,8,05
319,11,2015,8,06
19,11,2015,8,07
26,11,2015,8,08A
103,11,2015,8,08B
10,11,2015,8,10
98,11,2015,8,11
1,11,2015,8,12
45,11,2015,8,14
2,11,2015,8,17
25,11,2015,8,18
1,11,2015,8,20
5,11,2015,8,22
5,11,2015,8,24
50,11,2015,8,26
1,11,2015,9,04B
3,11,2015,9,05
7,11,2015,9,06
2,11,2015,9,07
1,11,2015,9,08A
2,11,2015,9,08B
1,11,2015,9,11
4,11,2015,9,14
2,11,2015,9,26
1,11,2015,10,03
3,11,2015,10,04A
2,11,2015,10,04B
9,11,2015,10,05
22,11,2015,10,06
2,11,2015,10,07
7,11,2015,10,08A
12,11,2015,10,08B
1,11,2015,10,10
7,11,2015,10,11
10,11,2015,10,14
1,11,2015,10,17
3,11,2015,10,18
6,11,2015,10,26
4,11,2015,11,03
3,11,2015,11,04A
1,11,2015,11,04B
5,11,2015,11,05
18,11,2015,11,06
2,11,2015,11,07
3,11,2015,11,08A
9,11,2015,11,08B
2,11,2015,11,10
12,11,2015,11,11
6,11,2015,11,14
1,11,2015,11,17
3,11,2015,11,18
9,11,2015,11,26
1,11,2015,12,03
6,11,2015,12,05
12,11,2015,12,06
1,11,2015,12,08A
3,11,2015,12,08B
3,11,2015,12,11
5,11,2015,12,14
1,11,2015,12,18
4,11,2015,12,26
1,11,2015,13,02
2,11,2015,13,03
2,11,2015,13,04A
1,11,2015,13,04B
10,11,2015,13,05
26,11,2015,13,06
5,11,2015,13,07
4,11,2015,13,08A
7,11,2015,13,08B
3,11,2015,13,11
1,11,2015,13,12
8,11,2015,13,14
2,11,2015,13,18
1,11,2015,13,20
5,11,2015,13,26
2,11,2015,14,02
4,11,2015,14,03
1,11,2015,14,04A
2,11,2015,14,04B
16,11,2015,14,05
39,11,2015,14,06
15,11,2015,14,07
13,11,2015,14,08A
28,11,2015,14,08B
3,11,2015,14,09
8,11,2015,14,11
19,11,2015,14,14
2,11,2015,14,15
2,11,2015,14,17
8,11,2015,14,18
1,11,2015,14,20
14,11,2015,14,26
1,11,2015,15,01A
2,11,2015,15,02
9,11,2015,15,03
3,11,2015,15,04A
3,11,2015,15,04B
25,11,2015,15,05
61,11,2015,15,06
15,11,2015,15,07
13,11,2015,15,08A
39,11,2015,15,08B
4,11,2015,15,10
15,11,2015,15,11
28,11,2015,15,14
2,11,2015,15,17
13,11,2015,15,18
1,11,2015,15,20
1,11,2015,15,22
3,11,2015,15,24
24,11,2015,15,26
1,11,2015,16,01A
4,11,2015,16,02
6,11,2015,16,03
5,11,2015,16,04A
4,11,2015,16,04B
24,11,2015,16,05
58,11,2015,16,06
15,11,2015,16,07
9,11,2015,16,08A
45,11,2015,16,08B
1,11,2015,16,09
17,11,2015,16,11
31,11,2015,16,14
1,11,2015,16,17
7,11,2015,16,18
3,11,2015,16,20
1,11,2015,16,24
19,11,2015,16,26
3,11,2015,17,03
1,11,2015,17,04A
1,11,2015,17,04B
12,11,2015,17,05
18,11,2015,17,06
8,11,2015,17,07
5,11,2015,17,08A
12,11,2015,17,08B
6,11,2015,17,11
26,11,2015,17,14
1,11,2015,17,17
4,11,2015,17,18
1,11,2015,17,20
17,11,2015,17,26
3,11,2015,18,03
3,11,2015,18,04B
5,11,2015,18,05
3,11,2015,18,06
7,11,2015,18,07
2,11,2015,18,08A
7,11,2015,18,08B
1,11,2015,18,10
4,11,2015,18,11
5,11,2015,18,14
1,11,2015,18,18
1,11,2015,18,24
8,11,2015,18,26
19,11,2015,19,03
9,11,2015,19,04A
5,11,2015,19,04B
24,11,2015,19,05
82,11,2015,19,06
22,11,2015,19,07
22,11,2015,19,08A
59,11,2015,19,08B
1,11,2015,19,09
5,11,2015,19,10
13,11,2015,19,11
50,11,2015,19,14
6,11,2015,19,15
25,11,2015,19,18
2,11,2015,19,20
9,11,2015,19,24
44,11,2015,19,26
2,11,2015,20,03
3,11,2015,20,04A
2,11,2015,20,04B
11,11,2015,20,05
24,11,2015,20,06
14,11,2015,20,07
2,11,2015,20,08A
23,11,2015,20,08B
2,11,2015,20,10
5,11,2015,20,11
19,11,2015,20,14
1,11,2015,20,15
1,11,2015,20,16
1,11,2015,20,17
5,11,2015,20,18
1,11,2015,20,20
1,11,2015,20,24
15,11,2015,20,26
6,11,2015,21,03
2,11,2015,21,04A
3,11,2015,21,04B
12,11,2015,21,05
44,11,2015,21,06
14,11,2015,21,07
5,11,2015,21,08A
19,11,2015,21,08B
1,11,2015,21,09
7,11,2015,21,11
17,11,2015,21,14
2,11,2015,21,15
1,11,2015,21,18
1,11,2015,21,22
2,11,2015,21,24
12,11,2015,21,26
1,11,2015,22,02
13,11,2015,22,03
7,11,2015,22,04A
8,11,2015,22,04B
27,11,2015,22,05
138,11,2015,22,06
18,11,2015,22,07
13,11,2015,22,08A
53,11,2015,22,08B
1,11,2015,22,10
16,11,2015,22,11
1,11,2015,22,12
1,11,2015,22,13
39,11,2015,22,14
2,11,2015,22,15
1,11,2015,22,16
2,11,2015,22,17
11,11,2015,22,18
3,11,2015,22,20
3,11,2015,22,24
13,11,2015,22,26
2,11,2015,23,01A
5,11,2015,23,02
21,11,2015,23,03
10,11,2015,23,04A
18,11,2015,23,04B
23,11,2015,23,05
84,11,2015,23,06
26,11,2015,23,07
31,11,2015,23,08A
85,11,2015,23,08B
2,11,2015,23,09
6,11,2015,23,10
15,11,2015,23,11
56,11,2015,23,14
12,11,2015,23,15
6,11,2015,23,16
2,11,2015,23,17
111,11,2015,23,18
2,11,2015,23,20
1,11,2015,23,22
7,11,2015,23,24
51,11,2015,23,26
3,11,2015,24,02
19,11,2015,24,03
3,11,2015,24,04A
7,11,2015,24,04B
29,11,2015,24,05
220,11,2015,24,06
24,11,2015,24,07
17,11,2015,24,08A
62,11,2015,24,08B
2,11,2015,24,09
4,11,2015,24,10
27,11,2015,24,11
66,11,2015,24,14
5,11,2015,24,15
1,11,2015,24,16
4,11,2015,24,17
12,11,2015,24,18
2,11,2015,24,20
5,11,2015,24,24
33,11,2015,24,26
2,11,2015,25,01A
7,11,2015,25,02
57,11,2015,25,03
33,11,2015,25,04A
46,11,2015,25,04B
43,11,2015,25,05
181,11,2015,25,06
67,11,2015,25,07
61,11,2015,25,08A
221,11,2015,25,08B
3,11,2015,25,09
9,11,2015,25,10
51,11,2015,25,11
113,11,2015,25,14
20,11,2015,25,15
13,11,2015,25,16
7,11,2015,25,17
234,11,2015,25,18
7,11,2015,25,20
18,11,2015,25,24
140,11,2015,25,26
2,11,2015,26,01A
3,11,2015,26,02
24,11,2015,26,03
5,11,2015,26,04A
16,11,2015,26,04B
14,11,2015,26,05
35,11,2015,26,06
15,11,2015,26,07
15,11,2015,26,08A
58,11,2015,26,08B
9,11,2015,26,11
42,11,2015,26,14
13,11,2015,26,15
6,11,2015,26,16
1,11,2015,26,17
218,11,2015,26,18
2,11,2015,26,20
10,11,2015,26,24
37,11,2015,26,26
1,11,2015,27,01A
1,11,2015,27,02
19,11,2015,27,03
3,11,2015,27,04A
16,11,2015,27,04B
11,11,2015,27,05
44,11,2015,27,06
15,11,2015,27,07
24,11,2015,27,08A
45,11,2015,27,08B
1,11,2015,27,10
12,11,2015,27,11
1,11,2015,27,13
25,11,2015,27,14
6,11,2015,27,15
114,11,2015,27,18
1,11,2015,27,20
15,11,2015,27,24
33,11,2015,27,26
1,11,2015,28,01A
1,11,2015,28,02
20,11,2015,28,03
12,11,2015,28,04A
14,11,2015,28,04B
23,11,2015,28,05
219,11,2015,28,06
31,11,2015,28,07
26,11,2015,28,08A
83,11,2015,28,08B
8,11,2015,28,10
33,11,2015,28,11
61,11,2015,28,14
1,11,2015,28,15
6,11,2015,28,17
23,11,2015,28,18
3,11,2015,28,20
4,11,2015,28,24
58,11,2015,28,26
1,11,2015,29,01A
4,11,2015,29,02
35,11,2015,29,03
10,11,2015,29,04A
25,11,2015,29,04B
25,11,2015,29,05
71,11,2015,29,06
21,11,2015,29,07
35,11,2015,29,08A
125,11,2015,29,08B
1,11,2015,29,09
2,11,2015,29,10
11,11,2015,29,11
59,11,2015,29,14
13,11,2015,29,15
1,11,2015,29,16
3,11,2015,29,17
133,11,2015,29,18
2,11,2015,29,20
12,11,2015,29,24
59,11,2015,29,26
2,11,2015,30,01A
2,11,2015,30,02
28,11,2015,30,03
10,11,2015,30,04A
10,11,2015,30,04B
16,11,2015,30,05
61,11,2015,30,06
15,11,2015,30,07
15,11,2015,30,08A
59,11,2015,30,08B
1,11,2015,30,09
4,11,2015,30,10
9,11,2015,30,11
1,11,2015,30,13
49,11,2015,30,14
6,11,2015,30,15
3,11,2015,30,17
30,11,2015,30,18
1,11,2015,30,20
2,11,2015,30,22
5,11,2015,30,24
32,11,2015,30,26
2,11,2015,31,02
3,11,2015,31,03
4,11,2015,31,04A
5,11,2015,31,04B
6,11,2015,31,05
50,11,2015,31,06
14,11,2015,31,07
7,11,2015,31,08A
22,11,2015,31,08B
10,11,2015,31,11
30,11,2015,31,14
3,11,2015,31,15
1,11,2015,31,16
1,11,2015,31,17
11,11,2015,31,18
1,11,2015,31,22
1,11,2015,31,24
22,11,2015,31,26
2,11,2015,32,02
16,11,2015,32,03
7,11,2015,32,04A
3,11,2015,32,04B
5,11,2015,32,05
358,11,2015,32,06
5,11,2015,32,07
22,11,2015,32,08A
52,11,2015,32,08B
1,11,2015,32,09
17,11,2015,32,10
75,11,2015,32,11
30,11,2015,32,14
2,11,2015,32,17
13,11,2015,32,18
1,11,2015,32,20
5,11,2015,32,24
44,11,2015,32,26
7,11,2015,33,03
3,11,2015,33,04A
4,11,2015,33,04B
1,11,2015,33,05
44,11,2015,33,06
9,11,2015,33,07
1,11,2015,33,08A
22,11,2015,33,08B
1,11,2015,33,09
2,11,2015,33,10
13,11,2015,33,11
11,11,2015,33,14
2,11,2015,33,17
5,11,2015,33,18
24,11,2015,33,26
5,11,2015,34,03
3,11,2015,34,04A
2,11,2015,34,04B
1,11,2015,34,05
14,11,2015,34,06
5,11,2015,34,07
2,11,2015,34,08A
15,11,2015,34,08B
1,11,2015,34,10
5,11,2015,34,11
7,11,2015,34,14
1,11,2015,34,15
2,11,2015,34,18
1,11,2015,34,20
1,11,2015,34,22
1,11,2015,34,26
1,11,2015,35,02
8,11,2015,35,03
1,11,2015,35,04A
5,11,2015,35,04B
7,11,2015,35,05
67,11,2015,35,06
4,11,2015,35,07
7,11,2015,35,08A
27,11,2015,35,08B
3,11,2015,35,10
13,11,2015,35,11
20,11,2015,35,14
1,11,2015,35,15
3,11,2015,35,18
1,11,2015,35,24
19,11,2015,35,26
1,11,2015,36,02
1,11,2015,36,03
2,11,2015,36,04B
1,11,2015,36,05
5,11,2015,36,06
5,11,2015,36,07
2,11,2015,36,08A
7,11,2015,36,08B
4,11,2015,36,11
4,11,2015,36,14
1,11,2015,36,18
1,11,2015,36,20
6,11,2015,36,26
3,11,2015,37,03
1,11,2015,37,04A
6,11,2015,37,04B
2,11,2015,37,05
10,11,2015,37,06
1,11,2015,37,07
2,11,2015,37,08A
9,11,2015,37,08B
1,11,2015,37,10
2,11,2015,37,11
5,11,2015,37,14
3,11,2015,37,15
5,11,2015,37,18
4,11,2015,37,24
4,11,2015,37,26
1,11,2015,38,02
9,11,2015,38,03
3,11,2015,38,04A
8,11,2015,38,04B
10,11,2015,38,05
59,11,2015,38,06
22,11,2015,38,07
11,11,2015,38,08A
41,11,2015,38,08B
3,11,2015,38,10
15,11,2015,38,11
30,11,2015,38,14
3,11,2015,38,15
4,11,2015,38,16
2,11,2015,38,17
28,11,2015,38,18
2,11,2015,38,24
26,11,2015,38,26
1,11,2015,39,02
4,11,2015,39,03
2,11,2015,39,04A
2,11,2015,39,04B
9,11,2015,39,05
19,11,2015,39,06
8,11,2015,39,07
4,11,2015,39,08A
18,11,2015,39,08B
3,11,2015,39,10
7,11,2015,39,11
15,11,2015,39,14
2,11,2015,39,15
1,11,2015,39,18
13,11,2015,39,26
1,11,2015,40,02
12,11,2015,40,03
3,11,2015,40,04A
9,11,2015,40,04B
16,11,2015,40,05
31,11,2015,40,06
8,11,2015,40,07
7,11,2015,40,08A
46,11,2015,40,08B
1,11,2015,40,10
6,11,2015,40,11
32,11,2015,40,14
6,11,2015,40,15
16,11,2015,40,18
2,11,2015,40,20
4,11,2015,40,24
19,11,2015,40,26
11,11,2015,41,03
3,11,2015,41,04A
1,11,2015,41,04B
8,11,2015,41,05
34,11,2015,41,06
13,11,2015,41,07
3,11,2015,41,08A
13,11,2015,41,08B
1,11,2015,41,10
10,11,2015,41,11
13,11,2015,41,14
9,11,2015,41,26
1,11,2015,42,02
13,11,2015,42,03
3,11,2015,42,04A
11,11,2015,42,04B
22,11,2015,42,05
45,11,2015,42,06
10,11,2015,42,07
11,11,2015,42,08A
49,11,2015,42,08B
10,11,2015,42,11
31,11,2015,42,14
5,11,2015,42,15
1,11,2015,42,17
15,11,2015,42,18
2,11,2015,42,20
8,11,2015,42,24
41,11,2015,42,26
7,11,2015,43,02
22,11,2015,43,03
12,11,2015,43,04A
29,11,2015,43,04B
84,11,2015,43,05
109,11,2015,43,06
20,11,2015,43,07
23,11,2015,43,08A
125,11,2015,43,08B
4,11,2015,43,10
21,11,2015,43,11
98,11,2015,43,14
11,11,2015,43,15
1,11,2015,43,16
1,11,2015,43,17
55,11,2015,43,18
3,11,2015,43,20
10,11,2015,43,24
74,11,2015,43,26
1,11,2015,44,01A
1,11,2015,44,02
25,11,2015,44,03
7,11,2015,44,04A
10,11,2015,44,04B
27,11,2015,44,05
98,11,2015,44,06
12,11,2015,44,07
26,11,2015,44,08A
90,11,2015,44,08B
1,11,2015,44,10
27,11,2015,44,11
52,11,2015,44,14
9,11,2015,44,15
1,11,2015,44,17
23,11,2015,44,18
1,11,2015,44,20
5,11,2015,44,24
45,11,2015,44,26
9,11,2015,45,03
5,11,2015,45,04A
2,11,2015,45,04B
2,11,2015,45,05
23,11,2015,45,06
5,11,2015,45,07
5,11,2015,45,08A
16,11,2015,45,08B
1,11,2015,45,10
7,11,2015,45,11
11,11,2015,45,14
1,11,2015,45,15
5,11,2015,45,18
8,11,2015,45,26
2,11,2015,46,02
18,11,2015,46,03
10,11,2015,46,04A
14,11,2015,46,04B
29,11,2015,46,05
53,11,2015,46,06
10,11,2015,46,07
20,11,2015,46,08A
72,11,2015,46,08B
11,11,2015,46,11
49,11,2015,46,14
6,11,2015,46,15
37,11,2015,46,18
3,11,2015,46,20
6,11,2015,46,24
43,11,2015,46,26
1,11,2015,47,02
1,11,2015,47,03
3,11,2015,47,05
8,11,2015,47,06
1,11,2015,47,07
2,11,2015,47,08B
2,11,2015,47,11
2,11,2015,47,14
2,11,2015,47,15
1,11,2015,47,18
6,11,2015,47,26
1,11,2015,48,02
6,11,2015,48,03
1,11,2015,48,04A
2,11,2015,48,04B
16,11,2015,48,05
22,11,2015,48,06
6,11,2015,48,07
8,11,2015,48,08A
14,11,2015,48,08B
1,11,2015,48,09
1,11,2015,48,10
4,11,2015,48,11
23,11,2015,48,14
4,11,2015,48,18
1,11,2015,48,20
3,11,2015,48,24
11,11,2015,48,26
1,11,2015,49,01A
1,11,2015,49,02
34,11,2015,49,03
8,11,2015,49,04A
12,11,2015,49,04B
22,11,2015,49,05
84,11,2015,49,06
26,11,2015,49,07
30,11,2015,49,08A
90,11,2015,49,08B
2,11,2015,49,09
3,11,2015,49,10
24,11,2015,49,11
74,11,2015,49,14
12,11,2015,49,15
1,11,2015,49,16
1,11,2015,49,17
31,11,2015,49,18
5,11,2015,49,20
2,11,2015,49,24
42,11,2015,49,26
7,11,2015,50,03
1,11,2015,50,04B
3,11,2015,50,05
12,11,2015,50,06
1,11,2015,50,07
6,11,2015,50,08A
13,11,2015,50,08B
1,11,2015,50,10
3,11,2015,50,11
14,11,2015,50,14
1,11,2015,50,17
1,11,2015,50,18
1,11,2015,50,24
12,11,2015,50,26
10,11,2015,51,03
4,11,2015,51,04A
3,11,2015,51,04B
9,11,2015,51,05
33,11,2015,51,06
1,11,2015,51,07
9,11,2015,51,08A
18,11,2015,51,08B
2,11,2015,51,10
4,11,2015,51,11
16,11,2015,51,14
3,11,2015,51,15
1,11,2015,51,16
1,11,2015,51,17
9,11,2015,51,18
1,11,2015,51,24
18,11,2015,51,26
2,11,2015,52,02
3,11,2015,52,03
3,11,2015,52,04A
1,11,2015,52,04B
2,11,2015,52,05
11,11,2015,52,06
1,11,2015,52,07
1,11,2015,52,08A
28,11,2015,52,08B
1,11,2015,52,10
1,11,2015,52,11
15,11,2015,52,14
1,11,2015,52,17
7,11,2015,52,18
1,11,2015,52,20
3,11,2015,52,24
13,11,2015,52,26
3,11,2015,53,01A
1,11,2015,53,02
15,11,2015,53,03
5,11,2015,53,04A
13,11,2015,53,04B
13,11,2015,53,05
44,11,2015,53,06
10,11,2015,53,07
24,11,2015,53,08A
44,11,2015,53,08B
1,11,2015,53,09
10,11,2015,53,11
46,11,2015,53,14
13,11,2015,53,15
21,11,2015,53,18
1,11,2015,53,20
3,11,2015,53,24
30,11,2015,53,26
1,11,2015,54,02
1,11,2015,54,03
3,11,2015,54,04A
2,11,2015,54,04B
6,11,2015,54,05
8,11,2015,54,06
1,11,2015,54,07
5,11,2015,54,08A
18,11,2015,54,08B
1,11,2015,54,09
2,11,2015,54,11
18,11,2015,54,14
6,11,2015,54,18
4,11,2015,54,26
1,11,2015,55,02
2,11,2015,55,03
4,11,2015,55,04B
2,11,2015,55,05
4,11,2015,55,06
1,11,2015,55,07
4,11,2015,55,08A
6,11,2015,55,08B
4,11,2015,55,11
6,11,2015,55,14
3,11,2015,55,18
2,11,2015,55,24
2,11,2015,55,26
1,11,2015,56,02
5,11,2015,56,03
1,11,2015,56,04A
3,11,2015,56,04B
11,11,2015,56,05
30,11,2015,56,06
9,11,2015,56,07
4,11,2015,56,08A
22,11,2015,56,08B
10,11,2015,56,11
1,11,2015,56,12
42,11,2015,56,14
2,11,2015,56,15
8,11,2015,56,18
13,11,2015,56,26
7,11,2015,57,03
1,11,2015,57,04A
1,11,2015,57,04B
7,11,2015,57,05
11,11,2015,57,06
7,11,2015,57,07
6,11,2015,57,08A
14,11,2015,57,08B
1,11,2015,57,10
2,11,2015,57,11
9,11,2015,57,14
2,11,2015,57,15
1,11,2015,57,17
6,11,2015,57,18
2,11,2015,57,24
5,11,2015,57,26
3,11,2015,58,02
9,11,2015,58,03
4,11,2015,58,04A
9,11,2015,58,04B
9,11,2015,58,05
33,11,2015,58,06
25,11,2015,58,07
9,11,2015,58,08A
29,11,2015,58,08B
3,11,2015,58,10
7,11,2015,58,11
21,11,2015,58,14
3,11,2015,58,15
4,11,2015,58,16
2,11,2015,58,17
13,11,2015,58,18
2,11,2015,58,20
1,11,2015,58,22
2,11,2015,58,24
15,11,2015,58,26
1,11,2015,59,03
4,11,2015,59,04B
2,11,2015,59,05
21,11,2015,59,06
9,11,2015,59,07
4,11,2015,59,08A
8,11,2015,59,08B
1,11,2015,59,10
4,11,2015,59,11
17,11,2015,59,14
12,11,2015,59,18
5,11,2015,59,24
6,11,2015,59,26
1,11,2015,60,02
5,11,2015,60,03
2,11,2015,60,04B
14,11,2015,60,05
37,11,2015,60,06
6,11,2015,60,07
7,11,2015,60,08A
14,11,2015,60,08B
1,11,2015,60,09
5,11,2015,60,11
1,11,2015,60,12
23,11,2015,60,14
5,11,2015,60,18
1,11,2015,60,24
15,11,2015,60,26
1,11,2015,61,01A
1,11,2015,61,02
14,11,2015,61,03
9,11,2015,61,04A
21,11,2015,61,04B
19,11,2015,61,05
77,11,2015,61,06
17,11,2015,61,07
15,11,2015,61,08A
58,11,2015,61,08B
1,11,2015,61,09
1,11,2015,61,10
14,11,2015,61,11
42,11,2015,61,14
5,11,2015,61,15
3,11,2015,61,17
41,11,2015,61,18
2,11,2015,61,20
2,11,2015,61,24
28,11,2015,61,26
5,11,2015,62,03
2,11,2015,62,04A
11,11,2015,62,05
26,11,2015,62,06
5,11,2015,62,07
3,11,2015,62,08A
9,11,2015,62,08B
2,11,2015,62,09
1,11,2015,62,10
5,11,2015,62,11
14,11,2015,62,14
1,11,2015,62,17
2,11,2015,62,18
1,11,2015,62,24
5,11,2015,62,26
2,11,2015,63,01A
1,11,2015,63,02
11,11,2015,63,03
3,11,2015,63,04A
3,11,2015,63,04B
21,11,2015,63,05
26,11,2015,63,06
9,11,2015,63,07
8,11,2015,63,08A
35,11,2015,63,08B
1,11,2015,63,09
5,11,2015,63,11
26,11,2015,63,14
4,11,2015,63,15
17,11,2015,63,18
4,11,2015,63,24
14,11,2015,63,26
1,11,2015,64,03
1,11,2015,64,04A
1,11,2015,64,04B
14,11,2015,64,05
22,11,2015,64,06
5,11,2015,64,07
2,11,2015,64,08A
10,11,2015,64,08B
1,11,2015,64,10
4,11,2015,64,11
22,11,2015,64,14
1,11,2015,64,17
4,11,2015,64,18
1,11,2015,64,20
7,11,2015,64,26
1,11,2015,65,02
7,11,2015,65,03
1,11,2015,65,04A
15,11,2015,65,05
48,11,2015,65,06
5,11,2015,65,07
4,11,2015,65,08A
9,11,2015,65,08B
1,11,2015,65,09
1,11,2015,65,10
7,11,2015,65,11
33,11,2015,65,14
2,11,2015,65,17
5,11,2015,65,18
1,11,2015,65,22
2,11,2015,65,24
15,11,2015,65,26
2,11,2015,66,01A
5,11,2015,66,02
23,11,2015,66,03
12,11,2015,66,04A
12,11,2015,66,04B
46,11,2015,66,05
66,11,2015,66,06
16,11,2015,66,07
14,11,2015,66,08A
84,11,2015,66,08B
1,11,2015,66,09
4,11,2015,66,10
22,11,2015,66,11
73,11,2015,66,14
8,11,2015,66,15
1,11,2015,66,16
42,11,2015,66,18
3,11,2015,66,20
12,11,2015,66,24
57,11,2015,66,26
3,11,2015,67,01A
4,11,2015,67,02
19,11,2015,67,03
9,11,2015,67,04A
16,11,2015,67,04B
37,11,2015,67,05
73,11,2015,67,06
13,11,2015,67,07
31,11,2015,67,08A
85,11,2015,67,08B
2,11,2015,67,09
4,11,2015,67,10
15,11,2015,67,11
64,11,2015,67,14
6,11,2015,67,15
15,11,2015,67,16
2,11,2015,67,17
50,11,2015,67,18
2,11,2015,67,19
5,11,2015,67,20
11,11,2015,67,24
61,11,2015,67,26
7,11,2015,68,01A
1,11,2015,68,02
22,11,2015,68,03
14,11,2015,68,04A
17,11,2015,68,04B
35,11,2015,68,05
67,11,2015,68,06
14,11,2015,68,07
34,11,2015,68,08A
96,11,2015,68,08B
2,11,2015,68,09
1,11,2015,68,10
17,11,2015,68,11
48,11,2015,68,14
8,11,2015,68,15
6,11,2015,68,16
2,11,2015,68,17
68,11,2015,68,18
3,11,2015,68,19
3,11,2015,68,20
6,11,2015,68,24
66,11,2015,68,26
2,11,2015,69,01A
4,11,2015,69,02
19,11,2015,69,03
14,11,2015,69,04A
17,11,2015,69,04B
35,11,2015,69,05
93,11,2015,69,06
20,11,2015,69,07
34,11,2015,69,08A
101,11,2015,69,08B
1,11,2015,69,09
1,11,2015,69,10
18,11,2015,69,11
56,11,2015,69,14
8,11,2015,69,15
3,11,2015,69,17
27,11,2015,69,18
4,11,2015,69,24
54,11,2015,69,26
4,11,2015,70,03
4,11,2015,70,04A
5,11,2015,70,04B
14,11,2015,70,05
34,11,2015,70,06
10,11,2015,70,07
11,11,2015,70,08A
26,11,2015,70,08B
1,11,2015,70,09
2,11,2015,70,10
11,11,2015,70,11
28,11,2015,70,14
2,11,2015,70,15
10,11,2015,70,18
1,11,2015,70,20
1,11,2015,70,24
24,11,2015,70,26
1,11,2015,71,01A
2,11,2015,71,02
39,11,2015,71,03
9,11,2015,71,04A
18,11,2015,71,04B
60,11,2015,71,05
88,11,2015,71,06
24,11,2015,71,07
40,11,2015,71,08A
111,11,2015,71,08B
5,11,2015,71,10
22,11,2015,71,11
70,11,2015,71,14
10,11,2015,71,15
1,11,2015,71,16
1,11,2015,71,17
75,11,2015,71,18
1,11,2015,71,20
10,11,2015,71,24
55,11,2015,71,26
1,11,2015,72,04A
1,11,2015,72,04B
5,11,2015,72,05
8,11,2015,72,06
2,11,2015,72,08A
6,11,2015,72,08B
6,11,2015,72,11
17,11,2015,72,14
1,11,2015,72,18
17,11,2015,72,26
1,11,2015,73,02
14,11,2015,73,03
6,11,2015,73,04A
4,11,2015,73,04B
15,11,2015,73,05
41,11,2015,73,06
6,11,2015,73,07
10,11,2015,73,08A
32,11,2015,73,08B
13,11,2015,73,11
32,11,2015,73,14
4,11,2015,73,15
1,11,2015,73,17
17,11,2015,73,18
2,11,2015,73,20
4,11,2015,73,24
28,11,2015,73,26
1,11,2015,74,03
3,11,2015,74,05
8,11,2015,74,06
6,11,2015,74,08A
6,11,2015,74,08B
6,11,2015,74,11
8,11,2015,74,14
1,11,2015,74,18
10,11,2015,74,26
1,11,2015,75,02
1,11,2015,75,03
4,11,2015,75,04A
2,11,2015,75,04B
7,11,2015,75,05
31,11,2015,75,06
4,11,2015,75,07
9,11,2015,75,08A
15,11,2015,75,08B
18,11,2015,75,11
19,11,2015,75,14
1,11,2015,75,15
8,11,2015,75,18
2,11,2015,75,20
1,11,2015,75,24
14,11,2015,75,26
7,11,2015,76,03
4,11,2015,76,05
38,11,2015,76,06
5,11,2015,76,07
5,11,2015,76,08A
9,11,2015,76,08B
14,11,2015,76,11
10,11,2015,76,14
4,11,2015,76,18
4,11,2015,76,24
32,11,2015,76,26
4,11,2015,77,02
3,11,2015,77,03
1,11,2015,77,04A
2,11,2015,77,04B
14,11,2015,77,05
50,11,2015,77,06
11,11,2015,77,07
9,11,2015,77,08A
32,11,2015,77,08B
1,11,2015,77,10
16,11,2015,77,11
24,11,2015,77,14
1,11,2015,77,17
2,11,2015,77,18
1,11,2015,77,20
1,11,2015,77,24
18,11,2015,77,26
1,11,2016,1,02
12,11,2016,1,03
9,11,2016,1,04A
6,11,2016,1,04B
19,11,2016,1,05
77,11,2016,1,06
8,11,2016,1,07
8,11,2016,1,08A
56,11,2016,1,08B
3,11,2016,1,10
19,11,2016,1,11
33,11,2016,1,14
5,11,2016,1,15
2,11,2016,1,16
2,11,2016,1,17
1,11,2016,1,18
3,11,2016,1,20
30,11,2016,1,26
1,11,2016,2,01A
2,11,2016,2,02
14,11,2016,2,03
4,11,2016,2,04A
4,11,2016,2,04B
23,11,2016,2,05
79,11,2016,2,06
20,11,2016,2,07
10,11,2016,2,08A
42,11,2016,2,08B
3,11,2016,2,10
16,11,2016,2,11
48,11,2016,2,14
2,11,2016,2,15
1,11,2016,2,17
6,11,2016,2,18
2,11,2016,2,20
1,11,2016,2,24
25,11,2016,2,26
4,11,2016,3,02
12,11,2016,3,03
7,11,2016,3,04A
4,11,2016,3,04B
19,11,2016,3,05
64,11,2016,3,06
7,11,2016,3,07
11,11,2016,3,08A
56,11,2016,3,08B
5,11,2016,3,10
30,11,2016,3,11
26,11,2016,3,14
1,11,2016,3,16
2,11,2016,3,17
6,11,2016,3,18
2,11,2016,3,20
1,11,2016,3,24
16,11,2016,3,26
2,11,2016,4,03
1,11,2016,4,04A
1,11,2016,4,04B
18,11,2016,4,05
45,11,2016,4,06
5,11,2016,4,07
6,11,2016,4,08A
24,11,2016,4,08B
2,11,2016,4,10
16,11,2016,4,11
14,11,2016,4,14
1,11,2016,4,15
1,11,2016,4,17
