count,weekday,year,community_area,primary_type
44,5,2009,50,08B
1,5,2009,50,10
2,5,2009,50,11
28,5,2009,50,14
3,5,2009,50,15
1,5,2009,50,17
14,5,2009,50,18
1,5,2009,50,20
1,5,2009,50,24
37,5,2009,50,26
1,5,2009,51,01A
10,5,2009,51,03
6,5,2009,51,04A
11,5,2009,51,04B
36,5,2009,51,05
72,5,2009,51,06
14,5,2009,51,07
26,5,2009,51,08A
43,5,2009,51,08B
4,5,2009,51,10
12,5,2009,51,11
66,5,2009,51,14
2,5,2009,51,15
22,5,2009,51,18
2,5,2009,51,20
7,5,2009,51,24
42,5,2009,51,26
1,5,2009,52,02
5,5,2009,52,03
6,5,2009,52,04A
3,5,2009,52,04B
40,5,2009,52,05
39,5,2009,52,06
8,5,2009,52,07
10,5,2009,52,08A
44,5,2009,52,08B
1,5,2009,52,09
4,5,2009,52,11
66,5,2009,52,14
2,5,2009,52,15
28,5,2009,52,18
4,5,2009,52,24
31,5,2009,52,26
5,5,2009,53,02
40,5,2009,53,03
15,5,2009,53,04A
48,5,2009,53,04B
101,5,2009,53,05
143,5,2009,53,06
52,5,2009,53,07
59,5,2009,53,08A
176,5,2009,53,08B
2,5,2009,53,09
1,5,2009,53,10
22,5,2009,53,11
131,5,2009,53,14
23,5,2009,53,15
3,5,2009,53,16
5,5,2009,53,17
114,5,2009,53,18
4,5,2009,53,19
1,5,2009,53,20
5,5,2009,53,24
79,5,2009,53,26
8,5,2009,54,03
4,5,2009,54,04A
11,5,2009,54,04B
17,5,2009,54,05
13,5,2009,54,06
4,5,2009,54,07
14,5,2009,54,08A
49,5,2009,54,08B
1,5,2009,54,11
22,5,2009,54,14
3,5,2009,54,15
1,5,2009,54,17
14,5,2009,54,18
1,5,2009,54,19
1,5,2009,54,20
1,5,2009,54,24
16,5,2009,54,26
1,5,2009,55,03
3,5,2009,55,04A
11,5,2009,55,05
27,5,2009,55,06
3,5,2009,55,07
5,5,2009,55,08A
17,5,2009,55,08B
1,5,2009,55,10
1,5,2009,55,11
14,5,2009,55,14
7,5,2009,55,18
1,5,2009,55,19
15,5,2009,55,26
1,5,2009,56,02
13,5,2009,56,03
5,5,2009,56,04A
12,5,2009,56,04B
24,5,2009,56,05
79,5,2009,56,06
20,5,2009,56,07
22,5,2009,56,08A
59,5,2009,56,08B
6,5,2009,56,10
25,5,2009,56,11
87,5,2009,56,14
1,5,2009,56,15
30,5,2009,56,16
1,5,2009,56,17
27,5,2009,56,18
2,5,2009,56,24
61,5,2009,56,26
11,5,2009,57,03
6,5,2009,57,04A
4,5,2009,57,04B
24,5,2009,57,05
59,5,2009,57,06
12,5,2009,57,07
9,5,2009,57,08A
26,5,2009,57,08B
3,5,2009,57,09
1,5,2009,57,10
4,5,2009,57,11
52,5,2009,57,14
1,5,2009,57,15
7,5,2009,57,16
1,5,2009,57,17
18,5,2009,57,18
1,5,2009,57,22
5,5,2009,57,24
15,5,2009,57,26
2,5,2009,58,02
19,5,2009,58,03
5,5,2009,58,04A
21,5,2009,58,04B
40,5,2009,58,05
92,5,2009,58,06
25,5,2009,58,07
22,5,2009,58,08A
65,5,2009,58,08B
1,5,2009,58,09
5,5,2009,58,10
18,5,2009,58,11
89,5,2009,58,14
11,5,2009,58,15
7,5,2009,58,16
8,5,2009,58,17
64,5,2009,58,18
1,5,2009,58,19
3,5,2009,58,20
3,5,2009,58,22
13,5,2009,58,24
58,5,2009,58,26
4,5,2009,59,03
6,5,2009,59,04A
11,5,2009,59,04B
18,5,2009,59,05
89,5,2009,59,06
18,5,2009,59,07
12,5,2009,59,08A
31,5,2009,59,08B
3,5,2009,59,11
25,5,2009,59,14
4,5,2009,59,15
1,5,2009,59,17
21,5,2009,59,18
2,5,2009,59,22
2,5,2009,59,24
17,5,2009,59,26
6,5,2009,60,04A
5,5,2009,60,04B
42,5,2009,60,05
76,5,2009,60,06
21,5,2009,60,07
18,5,2009,60,08A
54,5,2009,60,08B
3,5,2009,60,09
2,5,2009,60,10
4,5,2009,60,11
67,5,2009,60,14
3,5,2009,60,15
1,5,2009,60,16
3,5,2009,60,17
26,5,2009,60,18
1,5,2009,60,20
3,5,2009,60,22
4,5,2009,60,24
25,5,2009,60,26
4,5,2009,61,01A
4,5,2009,61,02
24,5,2009,61,03
32,5,2009,61,04A
38,5,2009,61,04B
71,5,2009,61,05
173,5,2009,61,06
48,5,2009,61,07
51,5,2009,61,08A
206,5,2009,61,08B
5,5,2009,61,09
4,5,2009,61,10
17,5,2009,61,11
149,5,2009,61,14
33,5,2009,61,15
7,5,2009,61,16
10,5,2009,61,17
171,5,2009,61,18
3,5,2009,61,19
5,5,2009,61,20
1,5,2009,61,22
17,5,2009,61,24
109,5,2009,61,26
1,5,2009,62,02
10,5,2009,62,03
5,5,2009,62,04A
1,5,2009,62,04B
27,5,2009,62,05
54,5,2009,62,06
16,5,2009,62,07
1,5,2009,62,08A
25,5,2009,62,08B
4,5,2009,62,10
10,5,2009,62,11
60,5,2009,62,14
1,5,2009,62,15
11,5,2009,62,18
1,5,2009,62,19
1,5,2009,62,20
2,5,2009,62,22
3,5,2009,62,24
17,5,2009,62,26
1,5,2009,63,01A
3,5,2009,63,02
22,5,2009,63,03
10,5,2009,63,04A
20,5,2009,63,04B
50,5,2009,63,05
83,5,2009,63,06
34,5,2009,63,07
24,5,2009,63,08A
85,5,2009,63,08B
2,5,2009,63,09
4,5,2009,63,10
5,5,2009,63,11
95,5,2009,63,14
9,5,2009,63,15
3,5,2009,63,16
3,5,2009,63,17
71,5,2009,63,18
6,5,2009,63,20
6,5,2009,63,22
19,5,2009,63,24
43,5,2009,63,26
1,5,2009,64,01A
7,5,2009,64,03
5,5,2009,64,04A
7,5,2009,64,04B
20,5,2009,64,05
48,5,2009,64,06
8,5,2009,64,07
14,5,2009,64,08A
29,5,2009,64,08B
1,5,2009,64,10
3,5,2009,64,11
72,5,2009,64,14
2,5,2009,64,15
1,5,2009,64,17
13,5,2009,64,18
2,5,2009,64,20
25,5,2009,64,26
3,5,2009,65,02
21,5,2009,65,03
1,5,2009,65,04A
4,5,2009,65,04B
42,5,2009,65,05
153,5,2009,65,06
18,5,2009,65,07
10,5,2009,65,08A
50,5,2009,65,08B
1,5,2009,65,09
8,5,2009,65,11
99,5,2009,65,14
2,5,2009,65,15
2,5,2009,65,17
21,5,2009,65,18
1,5,2009,65,22
3,5,2009,65,24
44,5,2009,65,26
1,5,2009,66,01A
2,5,2009,66,02
74,5,2009,66,03
25,5,2009,66,04A
39,5,2009,66,04B
141,5,2009,66,05
227,5,2009,66,06
67,5,2009,66,07
61,5,2009,66,08A
221,5,2009,66,08B
1,5,2009,66,09
8,5,2009,66,10
20,5,2009,66,11
183,5,2009,66,14
26,5,2009,66,15
3,5,2009,66,16
9,5,2009,66,17
181,5,2009,66,18
3,5,2009,66,19
8,5,2009,66,20
1,5,2009,66,22
15,5,2009,66,24
165,5,2009,66,26
2,5,2009,67,01A
6,5,2009,67,02
85,5,2009,67,03
22,5,2009,67,04A
66,5,2009,67,04B
141,5,2009,67,05
257,5,2009,67,06
58,5,2009,67,07
90,5,2009,67,08A
273,5,2009,67,08B
2,5,2009,67,09
9,5,2009,67,10
20,5,2009,67,11
217,5,2009,67,14
40,5,2009,67,15
42,5,2009,67,16
4,5,2009,67,17
250,5,2009,67,18
3,5,2009,67,19
6,5,2009,67,20
2,5,2009,67,22
11,5,2009,67,24
124,5,2009,67,26
6,5,2009,68,02
80,5,2009,68,03
28,5,2009,68,04A
59,5,2009,68,04B
145,5,2009,68,05
232,5,2009,68,06
56,5,2009,68,07
98,5,2009,68,08A
299,5,2009,68,08B
3,5,2009,68,09
7,5,2009,68,10
22,5,2009,68,11
2,5,2009,68,13
180,5,2009,68,14
29,5,2009,68,15
36,5,2009,68,16
7,5,2009,68,17
188,5,2009,68,18
5,5,2009,68,19
12,5,2009,68,20
2,5,2009,68,22
12,5,2009,68,24
145,5,2009,68,26
1,5,2009,69,01A
6,5,2009,69,02
111,5,2009,69,03
14,5,2009,69,04A
58,5,2009,69,04B
124,5,2009,69,05
189,5,2009,69,06
52,5,2009,69,07
78,5,2009,69,08A
243,5,2009,69,08B
2,5,2009,69,09
6,5,2009,69,10
34,5,2009,69,11
1,5,2009,69,13
156,5,2009,69,14
26,5,2009,69,15
17,5,2009,69,16
4,5,2009,69,17
157,5,2009,69,18
7,5,2009,69,19
7,5,2009,69,20
5,5,2009,69,22
19,5,2009,69,24
129,5,2009,69,26
1,5,2009,70,02
24,5,2009,70,03
8,5,2009,70,04A
12,5,2009,70,04B
80,5,2009,70,05
83,5,2009,70,06
19,5,2009,70,07
22,5,2009,70,08A
80,5,2009,70,08B
1,5,2009,70,09
1,5,2009,70,10
7,5,2009,70,11
1,5,2009,70,12
98,5,2009,70,14
8,5,2009,70,15
2,5,2009,70,17
28,5,2009,70,18
1,5,2009,70,19
8,5,2009,70,24
60,5,2009,70,26
4,5,2009,71,01A
10,5,2009,71,02
108,5,2009,71,03
44,5,2009,71,04A
58,5,2009,71,04B
165,5,2009,71,05
214,5,2009,71,06
62,5,2009,71,07
80,5,2009,71,08A
259,5,2009,71,08B
1,5,2009,71,09
19,5,2009,71,10
26,5,2009,71,11
1,5,2009,71,13
212,5,2009,71,14
31,5,2009,71,15
20,5,2009,71,16
3,5,2009,71,17
249,5,2009,71,18
4,5,2009,71,19
9,5,2009,71,20
3,5,2009,71,22
16,5,2009,71,24
218,5,2009,71,26
1,5,2009,72,02
3,5,2009,72,03
2,5,2009,72,04B
30,5,2009,72,05
49,5,2009,72,06
5,5,2009,72,07
8,5,2009,72,08A
28,5,2009,72,08B
1,5,2009,72,09
2,5,2009,72,10
17,5,2009,72,11
31,5,2009,72,14
1,5,2009,72,15
3,5,2009,72,18
3,5,2009,72,22
2,5,2009,72,24
30,5,2009,72,26
1,5,2009,73,01A
1,5,2009,73,02
37,5,2009,73,03
14,5,2009,73,04A
15,5,2009,73,04B
52,5,2009,73,05
112,5,2009,73,06
27,5,2009,73,07
30,5,2009,73,08A
103,5,2009,73,08B
3,5,2009,73,10
23,5,2009,73,11
91,5,2009,73,14
11,5,2009,73,15
6,5,2009,73,16
2,5,2009,73,17
77,5,2009,73,18
4,5,2009,73,19
2,5,2009,73,20
7,5,2009,73,24
76,5,2009,73,26
1,5,2009,74,03
3,5,2009,74,04A
1,5,2009,74,04B
11,5,2009,74,05
40,5,2009,74,06
3,5,2009,74,07
7,5,2009,74,08A
16,5,2009,74,08B
3,5,2009,74,10
4,5,2009,74,11
24,5,2009,74,14
2,5,2009,74,15
3,5,2009,74,18
1,5,2009,74,20
1,5,2009,74,24
14,5,2009,74,26
1,5,2009,75,01A
3,5,2009,75,02
26,5,2009,75,03
9,5,2009,75,04A
8,5,2009,75,04B
43,5,2009,75,05
109,5,2009,75,06
10,5,2009,75,07
24,5,2009,75,08A
69,5,2009,75,08B
7,5,2009,75,10
22,5,2009,75,11
68,5,2009,75,14
8,5,2009,75,15
2,5,2009,75,17
48,5,2009,75,18
2,5,2009,75,19
2,5,2009,75,20
3,5,2009,75,24
58,5,2009,75,26
1,5,2009,76,03
1,5,2009,76,04A
4,5,2009,76,05
92,5,2009,76,06
10,5,2009,76,07
6,5,2009,76,08A
22,5,2009,76,08B
2,5,2009,76,10
19,5,2009,76,11
27,5,2009,76,14
2,5,2009,76,17
12,5,2009,76,18
1,5,2009,76,24
128,5,2009,76,26
2,5,2009,77,02
22,5,2009,77,03
3,5,2009,77,04A
10,5,2009,77,04B
33,5,2009,77,05
146,5,2009,77,06
17,5,2009,77,07
32,5,2009,77,08A
77,5,2009,77,08B
7,5,2009,77,10
33,5,2009,77,11
75,5,2009,77,14
2,5,2009,77,15
1,5,2009,77,17
35,5,2009,77,18
2,5,2009,77,20
4,5,2009,77,22
2,5,2009,77,24
58,5,2009,77,26
4,5,2009,,03
1,5,2009,,04B
5,5,2009,,05
8,5,2009,,06
2,5,2009,,08A
9,5,2009,,08B
2,5,2009,,10
4,5,2009,,11
5,5,2009,,14
1,5,2009,,15
4,5,2009,,18
4,5,2009,,26
4,5,2010,1,02
30,5,2010,1,03
12,5,2010,1,04A
17,5,2010,1,04B
50,5,2010,1,05
191,5,2010,1,06
22,5,2010,1,07
40,5,2010,1,08A
115,5,2010,1,08B
2,5,2010,1,10
34,5,2010,1,11
102,5,2010,1,14
10,5,2010,1,15
1,5,2010,1,16
3,5,2010,1,17
98,5,2010,1,18
2,5,2010,1,20
11,5,2010,1,24
106,5,2010,1,26
4,5,2010,2,02
29,5,2010,2,03
10,5,2010,2,04A
16,5,2010,2,04B
72,5,2010,2,05
160,5,2010,2,06
54,5,2010,2,07
25,5,2010,2,08A
87,5,2010,2,08B
2,5,2010,2,09
8,5,2010,2,10
20,5,2010,2,11
1,5,2010,2,13
129,5,2010,2,14
3,5,2010,2,15
3,5,2010,2,17
42,5,2010,2,18
3,5,2010,2,20
1,5,2010,2,22
5,5,2010,2,24
72,5,2010,2,26
3,5,2010,3,02
28,5,2010,3,03
11,5,2010,3,04A
13,5,2010,3,04B
36,5,2010,3,05
198,5,2010,3,06
31,5,2010,3,07
33,5,2010,3,08A
110,5,2010,3,08B
4,5,2010,3,10
46,5,2010,3,11
1,5,2010,3,12
79,5,2010,3,14
6,5,2010,3,15
2,5,2010,3,16
3,5,2010,3,17
91,5,2010,3,18
3,5,2010,3,22
10,5,2010,3,24
70,5,2010,3,26
5,5,2010,4,02
10,5,2010,4,03
4,5,2010,4,04B
31,5,2010,4,05
104,5,2010,4,06
21,5,2010,4,07
11,5,2010,4,08A
58,5,2010,4,08B
1,5,2010,4,10
13,5,2010,4,11
1,5,2010,4,13
40,5,2010,4,14
3,5,2010,4,15
5,5,2010,4,16
2,5,2010,4,17
25,5,2010,4,18
1,5,2010,4,20
2,5,2010,4,22
3,5,2010,4,24
28,5,2010,4,26
7,5,2010,5,03
2,5,2010,5,04A
4,5,2010,5,04B
36,5,2010,5,05
133,5,2010,5,06
14,5,2010,5,07
8,5,2010,5,08A
24,5,2010,5,08B
1,5,2010,5,10
13,5,2010,5,11
1,5,2010,5,13
49,5,2010,5,14
1,5,2010,5,15
13,5,2010,5,18
1,5,2010,5,20
3,5,2010,5,24
29,5,2010,5,26
7,5,2010,6,02
37,5,2010,6,03
3,5,2010,6,04A
19,5,2010,6,04B
95,5,2010,6,05
489,5,2010,6,06
46,5,2010,6,07
12,5,2010,6,08A
105,5,2010,6,08B
9,5,2010,6,10
71,5,2010,6,11
1,5,2010,6,12
116,5,2010,6,14
1,5,2010,6,15
2,5,2010,6,16
7,5,2010,6,17
53,5,2010,6,18
1,5,2010,6,20
3,5,2010,6,22
4,5,2010,6,24
95,5,2010,6,26
2,5,2010,7,02
21,5,2010,7,03
5,5,2010,7,04A
11,5,2010,7,04B
96,5,2010,7,05
467,5,2010,7,06
40,5,2010,7,07
16,5,2010,7,08A
73,5,2010,7,08B
5,5,2010,7,10
40,5,2010,7,11
1,5,2010,7,13
125,5,2010,7,14
2,5,2010,7,17
20,5,2010,7,18
1,5,2010,7,20
4,5,2010,7,22
59,5,2010,7,26
1,5,2010,8,02
51,5,2010,8,03
6,5,2010,8,04A
25,5,2010,8,04B
44,5,2010,8,05
879,5,2010,8,06
40,5,2010,8,07
51,5,2010,8,08A
195,5,2010,8,08B
10,5,2010,8,10
145,5,2010,8,11
1,5,2010,8,12
1,5,2010,8,13
116,5,2010,8,14
7,5,2010,8,15
21,5,2010,8,16
8,5,2010,8,17
101,5,2010,8,18
3,5,2010,8,19
1,5,2010,8,22
14,5,2010,8,24
175,5,2010,8,26
6,5,2010,9,05
8,5,2010,9,06
2,5,2010,9,07
1,5,2010,9,08A
5,5,2010,9,08B
5,5,2010,9,11
7,5,2010,9,14
1,5,2010,9,20
11,5,2010,9,26
1,5,2010,10,02
1,5,2010,10,04B
25,5,2010,10,05
79,5,2010,10,06
4,5,2010,10,07
9,5,2010,10,08A
50,5,2010,10,08B
1,5,2010,10,10
14,5,2010,10,11
1,5,2010,10,12
39,5,2010,10,14
2,5,2010,10,17
7,5,2010,10,18
1,5,2010,10,20
1,5,2010,10,22
31,5,2010,10,26
3,5,2010,11,02
2,5,2010,11,03
1,5,2010,11,04B
10,5,2010,11,05
48,5,2010,11,06
11,5,2010,11,07
8,5,2010,11,08A
29,5,2010,11,08B
1,5,2010,11,09
7,5,2010,11,10
17,5,2010,11,11
44,5,2010,11,14
8,5,2010,11,18
1,5,2010,11,22
35,5,2010,11,26
1,5,2010,12,04A
17,5,2010,12,05
23,5,2010,12,06
2,5,2010,12,07
3,5,2010,12,08A
9,5,2010,12,08B
4,5,2010,12,11
25,5,2010,12,14
1,5,2010,12,17
3,5,2010,12,18
1,5,2010,12,20
1,5,2010,12,22
11,5,2010,12,26
1,5,2010,13,01A
2,5,2010,13,02
7,5,2010,13,03
2,5,2010,13,04A
2,5,2010,13,04B
37,5,2010,13,05
50,5,2010,13,06
9,5,2010,13,07
11,5,2010,13,08A
21,5,2010,13,08B
2,5,2010,13,10
3,5,2010,13,11
31,5,2010,13,14
3,5,2010,13,15
1,5,2010,13,16
1,5,2010,13,17
12,5,2010,13,18
1,5,2010,13,20
1,5,2010,13,22
1,5,2010,13,24
21,5,2010,13,26
5,5,2010,14,02
20,5,2010,14,03
4,5,2010,14,04A
10,5,2010,14,04B
35,5,2010,14,05
91,5,2010,14,06
35,5,2010,14,07
13,5,2010,14,08A
83,5,2010,14,08B
1,5,2010,14,09
9,5,2010,14,11
3,5,2010,14,13
85,5,2010,14,14
3,5,2010,14,15
2,5,2010,14,16
3,5,2010,14,17
39,5,2010,14,18
1,5,2010,14,20
2,5,2010,14,22
5,5,2010,14,24
67,5,2010,14,26
1,5,2010,15,01A
3,5,2010,15,02
8,5,2010,15,03
10,5,2010,15,04A
5,5,2010,15,04B
50,5,2010,15,05
161,5,2010,15,06
44,5,2010,15,07
27,5,2010,15,08A
91,5,2010,15,08B
6,5,2010,15,10
32,5,2010,15,11
106,5,2010,15,14
5,5,2010,15,15
1,5,2010,15,16
2,5,2010,15,17
39,5,2010,15,18
3,5,2010,15,20
2,5,2010,15,22
6,5,2010,15,24
76,5,2010,15,26
6,5,2010,16,02
19,5,2010,16,03
14,5,2010,16,04A
11,5,2010,16,04B
62,5,2010,16,05
157,5,2010,16,06
54,5,2010,16,07
21,5,2010,16,08A
101,5,2010,16,08B
1,5,2010,16,10
19,5,2010,16,11
115,5,2010,16,14
3,5,2010,16,15
2,5,2010,16,16
2,5,2010,16,17
40,5,2010,16,18
2,5,2010,16,20
1,5,2010,16,22
5,5,2010,16,24
62,5,2010,16,26
1,5,2010,17,01A
7,5,2010,17,03
4,5,2010,17,04A
2,5,2010,17,04B
26,5,2010,17,05
81,5,2010,17,06
21,5,2010,17,07
15,5,2010,17,08A
57,5,2010,17,08B
1,5,2010,17,09
2,5,2010,17,10
12,5,2010,17,11
67,5,2010,17,14
1,5,2010,17,15
1,5,2010,17,17
16,5,2010,17,18
2,5,2010,17,20
3,5,2010,17,24
44,5,2010,17,26
4,5,2010,18,03
4,5,2010,18,04A
1,5,2010,18,04B
8,5,2010,18,05
40,5,2010,18,06
11,5,2010,18,07
5,5,2010,18,08A
20,5,2010,18,08B
1,5,2010,18,10
3,5,2010,18,11
26,5,2010,18,14
1,5,2010,18,16
1,5,2010,18,17
2,5,2010,18,18
2,5,2010,18,22
1,5,2010,18,24
12,5,2010,18,26
1,5,2010,19,01A
6,5,2010,19,02
45,5,2010,19,03
16,5,2010,19,04A
30,5,2010,19,04B
114,5,2010,19,05
199,5,2010,19,06
91,5,2010,19,07
47,5,2010,19,08A
175,5,2010,19,08B
5,5,2010,19,09
7,5,2010,19,10
19,5,2010,19,11
1,5,2010,19,12
142,5,2010,19,14
15,5,2010,19,15
27,5,2010,19,16
4,5,2010,19,17
114,5,2010,19,18
8,5,2010,19,20
7,5,2010,19,22
12,5,2010,19,24
113,5,2010,19,26
14,5,2010,20,03
7,5,2010,20,04A
7,5,2010,20,04B
46,5,2010,20,05
63,5,2010,20,06
24,5,2010,20,07
19,5,2010,20,08A
55,5,2010,20,08B
1,5,2010,20,09
6,5,2010,20,11
48,5,2010,20,14
7,5,2010,20,15
4,5,2010,20,16
35,5,2010,20,18
2,5,2010,20,20
1,5,2010,20,22
7,5,2010,20,24
37,5,2010,20,26
5,5,2010,21,02
11,5,2010,21,03
7,5,2010,21,04A
11,5,2010,21,04B
60,5,2010,21,05
137,5,2010,21,06
54,5,2010,21,07
36,5,2010,21,08A
71,5,2010,21,08B
3,5,2010,21,10
18,5,2010,21,11
75,5,2010,21,14
4,5,2010,21,15
3,5,2010,21,17
30,5,2010,21,18
4,5,2010,21,20
3,5,2010,21,22
3,5,2010,21,24
56,5,2010,21,26
9,5,2010,22,02
44,5,2010,22,03
12,5,2010,22,04A
20,5,2010,22,04B
122,5,2010,22,05
364,5,2010,22,06
101,5,2010,22,07
63,5,2010,22,08A
156,5,2010,22,08B
3,5,2010,22,09
2,5,2010,22,10
35,5,2010,22,11
159,5,2010,22,14
9,5,2010,22,15
3,5,2010,22,16
4,5,2010,22,17
70,5,2010,22,18
10,5,2010,22,20
6,5,2010,22,22
5,5,2010,22,24
92,5,2010,22,26
4,5,2010,23,01A
11,5,2010,23,02
65,5,2010,23,03
35,5,2010,23,04A
53,5,2010,23,04B
113,5,2010,23,05
247,5,2010,23,06
113,5,2010,23,07
72,5,2010,23,08A
290,5,2010,23,08B
4,5,2010,23,09
9,5,2010,23,10
32,5,2010,23,11
1,5,2010,23,12
147,5,2010,23,14
27,5,2010,23,15
18,5,2010,23,16
6,5,2010,23,17
379,5,2010,23,18
12,5,2010,23,19
14,5,2010,23,20
7,5,2010,23,22
16,5,2010,23,24
151,5,2010,23,26
2,5,2010,24,02
63,5,2010,24,03
17,5,2010,24,04A
23,5,2010,24,04B
137,5,2010,24,05
579,5,2010,24,06
97,5,2010,24,07
71,5,2010,24,08A
203,5,2010,24,08B
2,5,2010,24,09
8,5,2010,24,10
47,5,2010,24,11
2,5,2010,24,12
217,5,2010,24,14
12,5,2010,24,15
3,5,2010,24,16
4,5,2010,24,17
96,5,2010,24,18
5,5,2010,24,20
14,5,2010,24,22
9,5,2010,24,24
110,5,2010,24,26
2,5,2010,25,01A
23,5,2010,25,02
174,5,2010,25,03
39,5,2010,25,04A
75,5,2010,25,04B
238,5,2010,25,05
479,5,2010,25,06
138,5,2010,25,07
112,5,2010,25,08A
567,5,2010,25,08B
3,5,2010,25,09
19,5,2010,25,10
67,5,2010,25,11
1,5,2010,25,12
1,5,2010,25,13
300,5,2010,25,14
43,5,2010,25,15
51,5,2010,25,16
11,5,2010,25,17
861,5,2010,25,18
34,5,2010,25,19
8,5,2010,25,20
9,5,2010,25,22
35,5,2010,25,24
363,5,2010,25,26
3,5,2010,26,01A
6,5,2010,26,02
41,5,2010,26,03
9,5,2010,26,04A
31,5,2010,26,04B
51,5,2010,26,05
125,5,2010,26,06
38,5,2010,26,07
31,5,2010,26,08A
133,5,2010,26,08B
1,5,2010,26,09
4,5,2010,26,10
42,5,2010,26,11
74,5,2010,26,14
16,5,2010,26,15
25,5,2010,26,16
3,5,2010,26,17
227,5,2010,26,18
6,5,2010,26,19
5,5,2010,26,20
7,5,2010,26,24
80,5,2010,26,26
11,5,2010,27,02
56,5,2010,27,03
15,5,2010,27,04A
30,5,2010,27,04B
49,5,2010,27,05
154,5,2010,27,06
37,5,2010,27,07
70,5,2010,27,08A
164,5,2010,27,08B
2,5,2010,27,09
1,5,2010,27,10
43,5,2010,27,11
1,5,2010,27,13
74,5,2010,27,14
11,5,2010,27,15
14,5,2010,27,16
3,5,2010,27,17
206,5,2010,27,18
8,5,2010,27,19
2,5,2010,27,20
2,5,2010,27,24
100,5,2010,27,26
1,5,2010,28,01A
3,5,2010,28,02
64,5,2010,28,03
9,5,2010,28,04A
22,5,2010,28,04B
65,5,2010,28,05
598,5,2010,28,06
89,5,2010,28,07
58,5,2010,28,08A
178,5,2010,28,08B
3,5,2010,28,09
20,5,2010,28,10
58,5,2010,28,11
2,5,2010,28,12
2,5,2010,28,13
120,5,2010,28,14
10,5,2010,28,15
6,5,2010,28,16
5,5,2010,28,17
69,5,2010,28,18
1,5,2010,28,19
3,5,2010,28,20
15,5,2010,28,24
168,5,2010,28,26
1,5,2010,29,01A
6,5,2010,29,02
78,5,2010,29,03
23,5,2010,29,04A
47,5,2010,29,04B
113,5,2010,29,05
197,5,2010,29,06
66,5,2010,29,07
80,5,2010,29,08A
259,5,2010,29,08B
4,5,2010,29,09
6,5,2010,29,10
15,5,2010,29,11
1,5,2010,29,13
134,5,2010,29,14
25,5,2010,29,15
6,5,2010,29,16
5,5,2010,29,17
363,5,2010,29,18
14,5,2010,29,19
5,5,2010,29,20
12,5,2010,29,24
172,5,2010,29,26
1,5,2010,30,01A
6,5,2010,30,02
37,5,2010,30,03
11,5,2010,30,04A
21,5,2010,30,04B
45,5,2010,30,05
145,5,2010,30,06
70,5,2010,30,07
57,5,2010,30,08A
121,5,2010,30,08B
10,5,2010,30,11
111,5,2010,30,14
16,5,2010,30,15
8,5,2010,30,16
7,5,2010,30,17
100,5,2010,30,18
2,5,2010,30,19
6,5,2010,30,20
9,5,2010,30,22
44,5,2010,30,24
101,5,2010,30,26
4,5,2010,31,02
15,5,2010,31,03
8,5,2010,31,04A
19,5,2010,31,04B
38,5,2010,31,05
112,5,2010,31,06
47,5,2010,31,07
22,5,2010,31,08A
88,5,2010,31,08B
6,5,2010,31,10
6,5,2010,31,11
2,5,2010,31,13
80,5,2010,31,14
6,5,2010,31,15
1,5,2010,31,16
4,5,2010,31,17
68,5,2010,31,18
1,5,2010,31,20
2,5,2010,31,22
15,5,2010,31,24
47,5,2010,31,26
1,5,2010,32,01A
1,5,2010,32,02
39,5,2010,32,03
3,5,2010,32,04A
9,5,2010,32,04B
21,5,2010,32,05
705,5,2010,32,06
27,5,2010,32,07
35,5,2010,32,08A
96,5,2010,32,08B
13,5,2010,32,10
101,5,2010,32,11
60,5,2010,32,14
2,5,2010,32,15
12,5,2010,32,16
4,5,2010,32,17
58,5,2010,32,18
5,5,2010,32,22
7,5,2010,32,24
110,5,2010,32,26
8,5,2010,33,03
6,5,2010,33,04A
1,5,2010,33,04B
11,5,2010,33,05
131,5,2010,33,06
10,5,2010,33,07
13,5,2010,33,08A
35,5,2010,33,08B
2,5,2010,33,10
7,5,2010,33,11
27,5,2010,33,14
1,5,2010,33,15
1,5,2010,33,17
12,5,2010,33,18
1,5,2010,33,19
1,5,2010,33,20
34,5,2010,33,26
11,5,2010,34,03
8,5,2010,34,04A
6,5,2010,34,04B
12,5,2010,34,05
57,5,2010,34,06
19,5,2010,34,07
11,5,2010,34,08A
27,5,2010,34,08B
4,5,2010,34,11
1,5,2010,34,13
25,5,2010,34,14
2,5,2010,34,17
15,5,2010,34,18
1,5,2010,34,20
2,5,2010,34,24
21,5,2010,34,26
1,5,2010,35,01A
1,5,2010,35,02
11,5,2010,35,03
1,5,2010,35,04A
5,5,2010,35,04B
12,5,2010,35,05
121,5,2010,35,06
16,5,2010,35,07
27,5,2010,35,08A
80,5,2010,35,08B
2,5,2010,35,10
12,5,2010,35,11
49,5,2010,35,14
2,5,2010,35,15
43,5,2010,35,18
3,5,2010,35,19
2,5,2010,35,20
1,5,2010,35,24
51,5,2010,35,26
2,5,2010,36,02
5,5,2010,36,03
3,5,2010,36,04B
8,5,2010,36,05
30,5,2010,36,06
8,5,2010,36,07
9,5,2010,36,08A
23,5,2010,36,08B
1,5,2010,36,09
14,5,2010,36,14
1,5,2010,36,15
3,5,2010,36,17
7,5,2010,36,18
2,5,2010,36,20
1,5,2010,36,24
19,5,2010,36,26
1,5,2010,37,01A
